Vx	Vy	Vz	Wx	Wy	Wz	fi	psi	teta	Ksi	Eta	Dzeta	T	Tng	Tkg	Tnb	Tkb	Lat	Long
2.000	-0.006	-0.002	-0.000	-0.001	-0.002	-0.095	2.758	0.023	-12447.845	-361.085	11029.424	929.126	-100.000	100.000	100.000	-100.000	69.106405	16.734504
2.000	-0.005	-0.002	-0.000	-0.004	-0.001	-0.095	2.757	0.022	-12449.700	-361.046	11028.676	929.126	100.000	-100.000	-100.000	100.000	69.106389	16.734485
2.000	-0.004	-0.002	-0.000	0.000	-0.001	-0.095	2.757	0.021	-12451.554	-361.008	11027.928	929.126	100.000	-100.000	100.000	-100.000	69.106372	16.734466
2.000	-0.004	-0.003	-0.000	-0.001	0.003	-0.095	2.754	0.023	-12453.407	-360.967	11027.176	929.126	-100.000	100.000	100.000	-100.000	69.106355	16.734446
2.000	-0.006	-0.002	-0.000	0.001	0.001	-0.095	2.755	0.026	-12455.259	-360.924	11026.423	929.126	100.000	-100.000	-100.000	100.000	69.106339	16.734427
2.000	-0.006	-0.002	0.000	-0.001	0.001	-0.095	2.756	0.027	-12457.112	-360.877	11025.673	929.126	-100.000	100.000	100.000	-100.000	69.106322	16.734408
2.000	-0.003	-0.002	0.000	-0.000	-0.000	-0.095	2.755	0.022	-12458.965	-360.832	11024.921	929.126	-100.000	100.000	100.000	-100.000	69.106305	16.734389
2.000	-0.001	-0.001	-0.000	-0.001	-0.002	-0.095	2.755	0.019	-12460.817	-360.793	11024.168	929.126	100.000	-100.000	-100.000	100.000	69.106289	16.734370
2.000	0.002	-0.002	0.000	0.001	-0.004	-0.095	2.753	0.014	-12462.670	-360.759	11023.414	929.126	-100.000	100.000	100.000	-100.000	69.106272	16.734350
2.000	0.004	-0.002	0.000	-0.003	-0.002	-0.095	2.752	0.011	-12464.521	-360.732	11022.658	929.126	-100.000	100.000	100.000	-100.000	69.106255	16.734331
2.000	0.006	-0.004	0.000	-0.001	0.004	-0.095	2.748	0.008	-12466.371	-360.709	11021.898	929.126	-100.000	100.000	100.000	-100.000	69.106239	16.734312
2.000	0.002	-0.002	0.000	0.004	0.001	-0.095	2.752	0.013	-12468.221	-360.684	11021.138	929.126	-100.000	100.000	-100.000	100.000	69.106222	16.734292
2.000	0.001	-0.001	0.000	-0.006	0.007	-0.095	2.752	0.016	-12470.071	-360.655	11020.381	929.126	100.000	-100.000	-100.000	100.000	69.106206	16.734273
2.000	-0.001	-0.003	-0.000	-0.000	-0.006	-0.095	2.748	0.018	-12471.920	-360.620	11019.619	929.126	-100.000	100.000	-100.000	100.000	69.106189	16.734254
2.000	0.003	-0.003	-0.000	-0.004	-0.002	-0.095	2.747	0.011	-12473.768	-360.591	11018.854	929.126	100.000	-100.000	100.000	-100.000	69.106172	16.734234
2.000	0.005	-0.003	-0.000	0.003	-0.000	-0.095	2.747	0.007	-12475.615	-360.570	11018.087	929.126	-100.000	100.000	100.000	-100.000	69.106156	16.734215
2.000	0.008	-0.002	-0.000	0.005	-0.009	-0.095	2.749	0.000	-12477.463	-360.555	11017.323	929.126	-100.000	100.000	-100.000	100.000	69.106139	16.734195
2.000	0.009	-0.000	-0.000	-0.001	0.003	-0.095	2.751	-0.000	-12479.312	-360.548	11016.562	929.126	-100.000	100.000	100.000	-100.000	69.106122	16.734176
2.000	0.005	-0.000	-0.000	-0.003	0.009	-0.095	2.750	0.005	-12481.162	-360.538	11015.800	929.126	100.000	-100.000	100.000	-100.000	69.106106	16.734156
2.000	0.000	-0.003	-0.000	-0.007	0.000	-0.095	2.745	0.012	-12483.009	-360.517	11015.034	929.126	100.000	-100.000	-100.000	100.000	69.106089	16.734137
2.000	-0.001	-0.003	-0.000	0.001	0.007	-0.095	2.745	0.015	-12484.854	-360.492	11014.263	929.126	100.000	-100.000	100.000	-100.000	69.106073	16.734117
2.000	-0.007	-0.002	0.000	0.005	0.009	-0.095	2.749	0.026	-12486.701	-360.456	11013.496	929.126	-100.000	100.000	-100.000	100.000	69.106056	16.734098
2.000	-0.010	0.002	0.000	0.004	-0.002	-0.095	2.756	0.030	-12488.551	-360.407	11012.737	929.126	100.000	-100.000	-100.000	100.000	69.106039	16.734078
2.000	-0.009	0.003	0.000	0.006	-0.001	-0.095	2.760	0.029	-12490.403	-360.358	11011.986	929.126	-100.000	100.000	-100.000	100.000	69.106023	16.734059
2.000	-0.009	0.004	0.000	-0.002	0.002	-0.095	2.761	0.031	-12492.257	-360.307	11011.238	929.126	100.000	-100.000	-100.000	100.000	69.106006	16.734040
2.000	-0.007	0.002	0.000	0.002	-0.008	-0.095	2.758	0.027	-12494.111	-360.256	11010.488	929.126	-100.000	100.000	-100.000	100.000	69.105989	16.734021
2.000	-0.000	0.000	0.000	0.003	-0.018	-0.095	2.755	0.016	-12495.963	-360.214	11009.735	929.126	-100.000	100.000	-100.000	100.000	69.105973	16.734002
2.000	0.007	0.002	-0.000	0.001	-0.003	-0.095	2.757	0.005	-12497.815	-360.192	11008.982	929.126	100.000	-100.000	-100.000	100.000	69.105956	16.733983
2.000	0.007	0.003	-0.000	-0.000	0.001	-0.095	2.759	0.005	-12499.669	-360.175	11008.231	929.126	100.000	-100.000	100.000	-100.000	69.105939	16.733963
2.000	0.003	0.003	0.000	-0.001	0.013	-0.095	2.760	0.012	-12501.524	-360.153	11007.483	929.126	100.000	-100.000	100.000	-100.000	69.105923	16.733944
2.000	-0.005	0.001	-0.000	-0.002	0.014	-0.095	2.758	0.025	-12503.378	-360.116	11006.735	929.126	100.000	-100.000	100.000	-100.000	69.105906	16.733925
2.000	-0.009	-0.000	-0.000	-0.003	0.006	-0.095	2.756	0.032	-12505.231	-360.065	11005.984	929.126	-100.000	100.000	100.000	-100.000	69.105889	16.733906
2.000	-0.010	-0.002	-0.000	-0.005	0.000	-0.095	2.753	0.036	-12507.082	-360.006	11005.229	929.126	100.000	-100.000	100.000	-100.000	69.105873	16.733887
2.000	-0.008	-0.002	-0.000	-0.004	-0.005	-0.095	2.751	0.032	-12508.932	-359.947	11004.471	929.126	-100.000	100.000	-100.000	100.000	69.105856	16.733868
2.000	-0.003	-0.004	-0.000	0.004	-0.001	-0.095	2.748	0.026	-12510.780	-359.895	11003.708	929.126	-100.000	100.000	100.000	-100.000	69.105839	16.733848
2.000	-0.003	-0.001	-0.000	0.002	0.003	-0.095	2.752	0.026	-12512.629	-359.847	11002.947	929.126	100.000	-100.000	-100.000	100.000	69.105823	16.733829
2.000	-0.005	-0.001	0.000	0.004	0.000	-0.095	2.754	0.031	-12514.479	-359.793	11002.189	929.126	-100.000	100.000	-100.000	100.000	69.105806	16.733809
2.000	-0.004	0.001	-0.000	0.005	-0.007	-0.095	2.757	0.028	-12516.331	-359.738	11001.436	929.126	-100.000	100.000	-100.000	100.000	69.105790	16.733790
2.000	0.000	0.002	-0.000	0.004	-0.006	-0.095	2.759	0.021	-12518.184	-359.690	11000.686	929.126	-100.000	100.000	100.000	-100.000	69.105773	16.733771
2.000	0.002	0.003	-0.000	0.002	-0.005	-0.095	2.762	0.018	-12520.039	-359.649	10999.940	929.126	100.000	-100.000	-100.000	100.000	69.105756	16.733752
2.000	0.004	0.002	-0.000	-0.007	0.004	-0.095	2.758	0.017	-12521.894	-359.613	10999.194	929.126	100.000	-100.000	100.000	-100.000	69.105740	16.733733
2.000	0.001	0.000	-0.000	-0.002	0.010	-0.095	2.756	0.022	-12523.747	-359.572	10998.441	929.126	100.000	-100.000	100.000	-100.000	69.105723	16.733714
2.000	-0.002	-0.001	-0.000	0.003	-0.000	-0.095	2.755	0.025	-12525.599	-359.524	10997.688	929.126	-100.000	100.000	100.000	-100.000	69.105706	16.733695
2.000	-0.000	0.002	-0.000	0.009	0.001	-0.095	2.762	0.022	-12527.453	-359.478	10996.940	929.126	-100.000	100.000	100.000	-100.000	69.105690	16.733675
2.000	-0.001	0.005	-0.000	0.006	0.001	-0.096	2.768	0.022	-12529.311	-359.435	10996.201	929.126	-12.890	12.890	-100.000	100.000	69.105673	16.733657
2.000	0.000	0.007	-0.000	0.003	-0.007	-0.096	2.774	0.019	-12531.173	-359.392	10995.472	929.126	100.000	-100.000	-100.000	100.000	69.105656	16.733638
2.000	0.003	0.006	-0.000	-0.009	-0.000	-0.096	2.771	0.016	-12533.036	-359.356	10994.746	929.126	100.000	-100.000	100.000	-100.000	69.105639	16.733619
2.000	0.002	0.003	-0.000	-0.004	-0.001	-0.096	2.765	0.018	-12534.896	-359.318	10994.012	929.126	100.000	-100.000	100.000	-100.000	69.105623	16.733601
2.000	-0.001	-0.001	-0.000	-0.008	0.005	-0.095	2.759	0.023	-12536.753	-359.278	10993.270	929.126	100.000	-100.000	-100.000	100.000	69.105606	16.733582
2.000	-0.002	-0.004	-0.000	-0.003	-0.004	-0.095	2.752	0.025	-12538.606	-359.230	10992.519	929.126	-100.000	100.000	-100.000	100.000	69.105589	16.733563
2.000	0.001	-0.003	-0.000	-0.000	-0.002	-0.095	2.752	0.020	-12540.457	-359.187	10991.763	929.126	100.000	-100.000	-100.000	100.000	69.105573	16.733543
2.000	0.000	-0.002	-0.000	-0.005	0.002	-0.095	2.754	0.021	-12542.309	-359.146	10991.009	929.126	100.000	-100.000	-100.000	100.000	69.105556	16.733524
2.000	-0.001	-0.005	-0.000	-0.007	-0.003	-0.095	2.747	0.023	-12544.159	-359.101	10990.250	929.126	100.000	-100.000	-100.000	100.000	69.105539	16.733505
2.000	-0.001	-0.007	-0.000	0.001	-0.003	-0.095	2.744	0.023	-12546.005	-359.055	10989.482	929.126	-100.000	100.000	-100.000	100.000	69.105523	16.733485
2.000	0.003	-0.005	-0.000	0.009	-0.015	-0.095	2.747	0.015	-12547.852	-359.014	10988.715	929.126	-100.000	100.000	-100.000	100.000	69.105506	16.733466
2.000	0.008	-0.003	-0.000	-0.000	-0.003	-0.095	2.748	0.007	-12549.700	-358.987	10987.951	929.126	-100.000	100.000	100.000	-100.000	69.105489	16.733446
2.000	0.006	-0.002	-0.000	-0.001	0.011	-0.095	2.749	0.012	-12551.548	-358.962	10987.187	929.126	100.000	-100.000	100.000	-100.000	69.105473	16.733427
2.000	-0.001	-0.001	-0.000	0.002	0.009	-0.095	2.753	0.022	-12553.397	-358.925	10986.427	929.126	100.000	-100.000	100.000	-100.000	69.105456	16.733407
2.000	-0.005	-0.000	0.000	-0.002	0.005	-0.095	2.754	0.030	-12555.248	-358.875	10985.670	929.126	100.000	-100.000	-100.000	100.000	69.105440	16.733388
2.000	-0.004	-0.001	0.000	-0.004	-0.002	-0.095	2.750	0.028	-12557.098	-358.823	10984.911	929.126	-100.000	100.000	100.000	-100.000	69.105423	16.733369
2.000	-0.002	-0.003	0.000	-0.002	-0.004	-0.095	2.746	0.025	-12558.945	-358.773	10984.147	929.126	-100.000	100.000	100.000	-100.000	69.105406	16.733349
2.000	0.001	-0.003	0.000	0.006	-0.006	-0.095	2.748	0.020	-12560.792	-358.729	10983.380	929.126	-100.000	100.000	-100.000	100.000	69.105390	16.733330
2.000	0.005	0.001	-0.000	0.008	-0.010	-0.095	2.754	0.012	-12562.641	-358.695	10982.619	929.126	100.000	-100.000	-100.000	100.000	69.105373	16.733310
2.000	0.011	0.003	-0.000	-0.000	-0.004	-0.095	2.757	0.001	-12564.493	-358.675	10981.865	929.126	100.000	-100.000	100.000	-100.000	69.105356	16.733291
2.000	0.011	0.003	-0.000	-0.001	0.001	-0.095	2.758	-0.000	-12566.347	-358.664	10981.114	929.126	100.000	-100.000	100.000	-100.000	69.105340	16.733272
2.000	0.007	0.001	-0.000	-0.004	0.001	-0.095	2.754	0.006	-12568.199	-358.649	10980.361	929.126	-100.000	100.000	-100.000	100.000	69.105323	16.733253
2.000	0.005	0.000	-0.000	0.000	0.003	-0.095	2.754	0.008	-12570.050	-358.629	10979.604	929.126	-100.000	100.000	100.000	-100.000	69.105306	16.733234
2.000	0.002	-0.001	-0.000	-0.004	0.001	-0.095	2.749	0.012	-12571.900	-358.606	10978.845	929.126	-100.000	100.000	-100.000	100.000	69.105290	16.733214
2.000	-0.000	-0.002	-0.000	0.000	0.007	-0.095	2.749	0.017	-12573.748	-358.577	10978.080	929.126	100.000	-100.000	100.000	-100.000	69.105273	16.733195
2.000	-0.003	-0.001	-0.000	0.003	0.004	-0.095	2.750	0.022	-12575.597	-358.541	10977.318	929.126	-100.000	100.000	-100.000	100.000	69.105257	16.733175
2.000	-0.008	-0.000	0.000	0.002	0.003	-0.095	2.753	0.030	-12577.446	-358.495	10976.558	929.126	-100.000	100.000	-100.000	100.000	69.105240	16.733156
2.000	-0.007	0.001	0.000	-0.003	-0.008	-0.095	2.755	0.027	-12579.297	-358.444	10975.803	929.126	100.000	-100.000	-100.000	100.000	69.105223	16.733137
2.000	-0.001	0.001	-0.000	-0.000	-0.007	-0.095	2.755	0.019	-12581.149	-358.403	10975.047	929.126	100.000	-100.000	-100.000	100.000	69.105207	16.733117
2.000	0.002	-0.001	0.000	-0.001	0.000	-0.095	2.751	0.015	-12582.999	-358.370	10974.289	929.126	-100.000	100.000	-100.000	100.000	69.105190	16.733098
2.000	0.001	-0.001	0.000	0.002	-0.004	-0.095	2.751	0.015	-12584.848	-358.338	10973.528	929.126	-100.000	100.000	-100.000	100.000	69.105173	16.733079
2.000	0.003	0.002	-0.000	0.004	0.001	-0.095	2.756	0.012	-12586.700	-358.309	10972.771	929.126	100.000	-100.000	100.000	-100.000	69.105157	16.733059
2.000	0.002	0.003	-0.000	-0.002	0.000	-0.095	2.759	0.013	-12588.553	-358.281	10972.020	929.126	100.000	-100.000	-100.000	100.000	69.105140	16.733040
2.000	0.001	0.002	-0.000	-0.004	0.007	-0.095	2.757	0.016	-12590.407	-358.251	10971.270	929.126	-100.000	100.000	100.000	-100.000	69.105123	16.733021
2.000	-0.001	0.001	-0.000	0.001	-0.002	-0.095	2.756	0.017	-12592.259	-358.217	10970.518	929.126	-100.000	100.000	-100.000	100.000	69.105107	16.733002
2.000	0.001	0.003	-0.000	0.005	-0.004	-0.096	2.760	0.013	-12594.113	-358.185	10969.767	929.126	100.000	-100.000	100.000	-100.000	69.105090	16.732983
2.000	0.003	0.003	-0.000	-0.002	-0.010	-0.096	2.760	0.009	-12595.968	-358.159	10969.021	929.126	-100.000	100.000	-100.000	100.000	69.105073	16.732964
2.000	0.008	0.002	0.000	-0.004	-0.009	-0.096	2.757	-0.000	-12597.823	-358.145	10968.272	929.126	100.000	-100.000	100.000	-100.000	69.105057	16.732945
2.000	0.009	0.002	0.000	0.002	0.007	-0.096	2.758	-0.000	-12599.676	-358.138	10967.521	929.126	100.000	-100.000	100.000	-100.000	69.105040	16.732925
2.000	0.004	0.003	0.000	-0.003	-0.001	-0.096	2.761	0.006	-12601.532	-358.125	10966.776	929.126	100.000	-100.000	-100.000	100.000	69.105023	16.732906
2.000	0.003	0.002	0.000	-0.002	0.002	-0.095	2.761	0.007	-12603.388	-358.108	10966.030	929.126	100.000	-100.000	100.000	-100.000	69.105007	16.732887
2.000	0.001	0.001	0.000	-0.000	0.000	-0.095	2.759	0.010	-12605.243	-358.088	10965.284	929.126	100.000	-100.000	-100.000	100.000	69.104990	16.732868
2.000	0.001	0.002	0.000	-0.004	-0.007	-0.095	2.760	0.009	-12607.099	-358.068	10964.538	929.126	100.000	-100.000	-100.000	100.000	69.104973	16.732849
2.000	0.007	0.001	0.000	0.000	-0.013	-0.095	2.758	-0.003	-12608.953	-358.057	10963.789	929.126	100.000	-100.000	100.000	-100.000	69.104957	16.732830
2.000	0.011	0.003	-0.000	0.005	-0.001	-0.095	2.763	-0.010	-12610.809	-358.062	10963.044	929.126	9.311	-9.311	100.000	-100.000	69.104940	16.732811
2.000	0.008	0.005	0.000	0.005	0.004	-0.095	2.768	-0.006	-12612.668	-358.067	10962.306	929.126	-42.830	42.830	100.000	-100.000	69.104923	16.732792
2.000	0.002	0.005	-0.000	-0.005	0.014	-0.095	2.768	0.005	-12614.529	-358.064	10961.573	929.126	100.000	-100.000	100.000	-100.000	69.104906	16.732774
2.000	-0.004	0.002	-0.000	-0.001	0.005	-0.095	2.765	0.014	-12616.388	-358.044	10960.838	929.126	-100.000	100.000	100.000	-100.000	69.104890	16.732755
2.000	-0.004	0.000	-0.000	-0.004	-0.007	-0.095	2.760	0.013	-12618.246	-358.019	10960.097	929.126	-100.000	100.000	100.000	-100.000	69.104873	16.732736
2.000	0.002	-0.001	0.000	-0.002	-0.006	-0.095	2.758	0.004	-12620.102	-358.002	10959.351	929.126	100.000	-100.000	100.000	-100.000	69.104856	16.732717
2.000	0.004	-0.002	0.000	-0.001	-0.003	-0.095	2.756	0.001	-12621.956	-357.995	10958.602	929.126	-100.000	100.000	100.000	-100.000	69.104840	16.732698
2.000	0.005	-0.002	0.000	-0.004	0.001	-0.095	2.755	-0.001	-12623.810	-357.992	10957.852	929.126	100.000	-100.000	-100.000	100.000	69.104823	16.732679
2.000	0.002	-0.004	-0.000	-0.007	0.007	-0.095	2.749	0.005	-12625.661	-357.985	10957.095	929.126	100.000	-100.000	100.000	-100.000	69.104806	16.732660
2.000	-0.002	-0.007	-0.000	-0.006	0.007	-0.095	2.743	0.012	-12627.509	-357.968	10956.330	929.126	100.000	-100.000	100.000	-100.000	69.104790	16.732640
2.000	-0.007	-0.006	-0.000	0.003	0.006	-0.095	2.744	0.020	-12629.354	-357.940	10955.559	929.126	100.000	-100.000	-100.000	100.000	69.104773	16.732621
2.000	-0.005	-0.004	-0.000	0.004	-0.004	-0.095	2.748	0.017	-12631.202	-357.908	10954.794	929.126	-100.000	100.000	100.000	-100.000	69.104756	16.732601
2.000	-0.002	-0.001	-0.000	0.010	-0.009	-0.095	2.754	0.011	-12633.051	-357.885	10954.034	929.126	-100.000	100.000	-100.000	100.000	69.104740	16.732582
2.000	0.001	0.003	-0.000	0.008	0.001	-0.096	2.762	0.007	-12634.906	-357.868	10953.285	929.126	100.000	-100.000	100.000	-100.000	69.104723	16.732562
2.000	-0.000	0.003	-0.000	-0.005	0.008	-0.096	2.761	0.010	-12636.762	-357.851	10952.542	929.126	-100.000	100.000	100.000	-100.000	69.104706	16.732544
2.000	-0.005	0.001	-0.000	0.004	0.004	-0.096	2.760	0.017	-12638.617	-357.826	10951.794	929.126	-100.000	100.000	-100.000	100.000	69.104690	16.732524
2.000	-0.004	0.003	-0.000	0.001	-0.011	-0.096	2.763	0.014	-12640.474	-357.797	10951.051	929.126	100.000	-100.000	-100.000	100.000	69.104673	16.732506
2.000	0.004	0.001	0.000	-0.006	-0.004	-0.096	2.757	0.003	-12642.330	-357.782	10950.306	929.126	100.000	-100.000	100.000	-100.000	69.104656	16.732487
2.000	0.004	-0.000	0.000	-0.005	0.008	-0.096	2.755	0.004	-12644.183	-357.773	10949.554	929.126	100.000	-100.000	100.000	-100.000	69.104640	16.732467
2.000	0.002	-0.002	0.000	0.000	0.006	-0.096	2.753	0.007	-12646.035	-357.759	10948.799	929.126	-100.000	100.000	100.000	-100.000	69.104623	16.732448
2.000	-0.001	-0.001	0.000	-0.001	-0.004	-0.096	2.755	0.009	-12647.887	-357.740	10948.045	929.126	100.000	-100.000	-100.000	100.000	69.104606	16.732429
2.000	0.001	-0.001	0.000	-0.004	-0.007	-0.096	2.753	0.007	-12649.740	-357.723	10947.291	929.126	-100.000	100.000	-100.000	100.000	69.104590	16.732410
2.000	0.005	-0.002	0.000	0.001	-0.007	-0.096	2.751	-0.000	-12651.590	-357.714	10946.533	929.126	100.000	-100.000	-100.000	100.000	69.104573	16.732390
2.000	0.007	-0.000	-0.000	0.011	-0.009	-0.096	2.756	-0.005	-12653.442	-357.713	10945.777	929.126	-100.000	100.000	-100.000	100.000	69.104556	16.732371
2.000	0.008	0.004	-0.000	0.006	-0.003	-0.095	2.764	-0.009	-12655.298	-357.720	10945.032	929.126	100.000	-100.000	-100.000	100.000	69.104540	16.732352
2.000	0.007	0.004	-0.000	-0.004	0.007	-0.095	2.763	-0.006	-12657.156	-357.727	10944.292	929.126	-100.000	100.000	100.000	-100.000	69.104523	16.732333
2.000	0.002	0.002	-0.000	-0.005	0.007	-0.095	2.761	0.002	-12659.013	-357.727	10943.550	929.126	100.000	-100.000	-100.000	100.000	69.104506	16.732314
2.000	-0.002	0.000	-0.000	-0.006	0.011	-0.095	2.758	0.010	-12660.868	-357.717	10942.803	929.126	100.000	-100.000	100.000	-100.000	69.104490	16.732295
2.000	-0.006	-0.002	-0.000	-0.003	0.003	-0.095	2.755	0.016	-12662.722	-357.694	10942.052	929.126	-100.000	100.000	100.000	-100.000	69.104473	16.732276
2.000	-0.004	-0.002	-0.000	-0.000	-0.014	-0.095	2.754	0.010	-12664.574	-357.672	10941.298	929.126	100.000	-100.000	-100.000	100.000	69.104456	16.732257
2.000	0.004	-0.001	-0.000	0.001	-0.003	-0.095	2.755	-0.001	-12666.426	-357.664	10940.544	929.126	100.000	-100.000	100.000	-100.000	69.104440	16.732238
2.000	0.006	-0.001	-0.000	-0.002	-0.009	-0.095	2.754	-0.006	-12668.279	-357.666	10939.790	929.126	100.000	-100.000	-100.000	100.000	69.104423	16.732218
2.000	0.012	-0.002	-0.000	0.002	-0.003	-0.096	2.752	-0.015	-12670.130	-357.680	10939.033	929.126	-100.000	100.000	100.000	-100.000	69.104406	16.732199
2.000	0.011	-0.001	-0.000	0.005	0.004	-0.095	2.753	-0.015	-12671.981	-357.700	10938.276	929.126	-100.000	100.000	100.000	-100.000	69.104390	16.732180
2.000	0.007	0.001	0.000	0.003	0.005	-0.095	2.757	-0.010	-12673.833	-357.716	10937.523	929.126	100.000	-100.000	-100.000	100.000	69.104373	16.732161
2.000	0.005	0.003	0.000	0.000	-0.005	-0.095	2.761	-0.010	-12675.688	-357.729	10936.776	929.126	100.000	-100.000	-100.000	100.000	69.104356	16.732142
2.000	0.008	0.002	0.000	-0.006	0.002	-0.095	2.759	-0.014	-12677.544	-357.748	10936.030	929.126	100.000	-100.000	100.000	-100.000	69.104340	16.732123
2.000	0.004	-0.001	-0.000	-0.002	0.006	-0.095	2.755	-0.007	-12679.398	-357.764	10935.279	929.126	-100.000	100.000	100.000	-100.000	69.104323	16.732103
2.000	-0.002	-0.002	-0.000	0.000	0.009	-0.095	2.753	0.003	-12681.249	-357.767	10934.524	929.126	-100.000	100.000	100.000	-100.000	69.104306	16.732084
2.000	-0.002	-0.000	-0.000	0.002	0.001	-0.096	2.756	0.002	-12683.102	-357.764	10933.769	929.126	100.000	-100.000	100.000	-100.000	69.104290	16.732065
2.000	-0.001	-0.001	-0.000	-0.001	-0.009	-0.096	2.754	-0.002	-12684.954	-357.764	10933.016	929.126	-100.000	100.000	-100.000	100.000	69.104273	16.732046
2.000	0.003	-0.000	-0.000	-0.002	-0.006	-0.096	2.754	-0.008	-12686.806	-357.774	10932.261	929.126	100.000	-100.000	-100.000	100.000	69.104256	16.732027
2.000	0.006	-0.002	-0.000	-0.003	0.000	-0.096	2.751	-0.011	-12688.657	-357.789	10931.503	929.126	100.000	-100.000	100.000	-100.000	69.104240	16.732007
2.000	0.002	-0.002	-0.000	0.000	0.009	-0.096	2.751	-0.005	-12690.507	-357.803	10930.743	929.126	-100.000	100.000	100.000	-100.000	69.104223	16.731988
2.000	0.001	-0.002	0.000	-0.003	-0.004	-0.096	2.750	-0.005	-12692.357	-357.810	10929.983	929.126	100.000	-100.000	-100.000	100.000	69.104207	16.731968
2.000	0.004	-0.003	0.000	0.002	-0.005	-0.096	2.748	-0.011	-12694.205	-357.824	10929.219	929.126	-100.000	100.000	-100.000	100.000	69.104190	16.731949
2.000	0.006	-0.003	0.000	-0.002	0.001	-0.096	2.747	-0.013	-12696.053	-357.844	10928.455	929.126	-100.000	100.000	-100.000	100.000	69.104173	16.731930
2.000	0.005	-0.001	0.000	0.002	0.009	-0.096	2.751	-0.013	-12697.902	-357.866	10927.691	929.126	100.000	-100.000	100.000	-100.000	69.104157	16.731910
2.000	-0.003	0.000	0.000	0.000	0.021	-0.096	2.754	0.002	-12699.752	-357.877	10926.933	929.126	100.000	-100.000	100.000	-100.000	69.104140	16.731891
2.000	-0.016	0.001	0.000	0.006	0.028	-0.096	2.758	0.026	-12701.604	-357.858	10926.179	929.126	-100.000	100.000	100.000	-100.000	69.104123	16.731871
1.998	-0.032	0.002	0.000	0.002	0.028	-0.096	2.764	0.056	-12703.458	-357.800	10925.434	929.126	-100.000	100.000	-100.000	100.000	69.104107	16.731852
1.997	-0.043	0.003	0.000	0.001	0.027	-0.096	2.769	0.081	-12705.313	-357.701	10924.697	929.126	100.000	-100.000	100.000	-100.000	69.104090	16.731834
